id,unitType,chassis,model,name,fileName,relativePath,tonnage,weightClass,bv,costCBills,techBase,rulesLevel,year,era,role
meks-meks-rec-guides-ilclan-vol-12-shadow-hawk-c,meks,Shadow Hawk,C,Shadow Hawk,Shadow Hawk C.mtf,meks/Rec Guides ilClan/Vol 12/Shadow Hawk C.mtf,55,Medium,,,Mixed,Standard,2826,Succession Wars,Skirmisher
meks-meks-rec-guides-ilclan-vol-20-shadow-hawk-iic-10,meks,Shadow Hawk IIC,10,Shadow Hawk IIC,Shadow Hawk IIC 10.mtf,meks/Rec Guides ilClan/Vol 20/Shadow Hawk IIC 10.mtf,45,Medium,,,Clan,Standard,3068,Jihad,Striker
meks-meks-rec-guides-ilclan-vol-20-shadow-hawk-iic-11,meks,Shadow Hawk IIC,11,Shadow Hawk IIC,Shadow Hawk IIC 11.mtf,meks/Rec Guides ilClan/Vol 20/Shadow Hawk IIC 11.mtf,45,Medium,,,Clan,Standard,3141,Dark Age,Striker
meks-meks-rec-guides-ilclan-vol-20-shadow-hawk-iic-2,meks,Shadow Hawk IIC,2,Shadow Hawk IIC,Shadow Hawk IIC 2.mtf,meks/Rec Guides ilClan/Vol 20/Shadow Hawk IIC 2.mtf,45,Medium,,,Clan,Standard,2835,Succession Wars,Striker
meks-meks-3085u-phoenix-shadow-hawk-iic-3,meks,Shadow Hawk IIC,3,Shadow Hawk IIC,Shadow Hawk IIC 3.mtf,meks/3085u/Phoenix/Shadow Hawk IIC 3.mtf,45,Medium,,,Clan,Standard,3060,Clan Invasion,Striker
meks-meks-3085u-phoenix-shadow-hawk-iic-4,meks,Shadow Hawk IIC,4,Shadow Hawk IIC,Shadow Hawk IIC 4.mtf,meks/3085u/Phoenix/Shadow Hawk IIC 4.mtf,45,Medium,,,Clan,Standard,3060,Clan Invasion,Striker
meks-meks-3085u-phoenix-shadow-hawk-iic-5,meks,Shadow Hawk IIC,5,Shadow Hawk IIC,Shadow Hawk IIC 5.mtf,meks/3085u/Phoenix/Shadow Hawk IIC 5.mtf,45,Medium,,,Clan,Standard,3069,Jihad,Scout
meks-meks-3085u-phoenix-shadow-hawk-iic-6,meks,Shadow Hawk IIC,6,Shadow Hawk IIC,Shadow Hawk IIC 6.mtf,meks/3085u/Phoenix/Shadow Hawk IIC 6.mtf,45,Medium,,,Clan,Standard,3069,Jihad,Striker
meks-meks-3085u-phoenix-shadow-hawk-iic-7,meks,Shadow Hawk IIC,7,Shadow Hawk IIC,Shadow Hawk IIC 7.mtf,meks/3085u/Phoenix/Shadow Hawk IIC 7.mtf,45,Medium,,,Clan,Standard,3080,Jihad,Striker
meks-meks-3085u-phoenix-shadow-hawk-iic-8,meks,Shadow Hawk IIC,8,Shadow Hawk IIC,Shadow Hawk IIC 8.mtf,meks/3085u/Phoenix/Shadow Hawk IIC 8.mtf,45,Medium,,,Clan,Standard,3081,Republic,Missile Boat
meks-meks-3145-ntnu-rs-shadow-hawk-iic-9,meks,Shadow Hawk IIC,9,Shadow Hawk IIC,Shadow Hawk IIC 9.mtf,meks/3145/NTNU RS/Shadow Hawk IIC 9.mtf,45,Medium,,,Clan,Standard,3134,Dark Age,Skirmisher
meks-meks-rec-guides-ilclan-vol-20-shadow-hawk-iic,meks,Shadow Hawk IIC,IIC,Shadow Hawk IIC,Shadow Hawk IIC.mtf,meks/Rec Guides ilClan/Vol 20/Shadow Hawk IIC.mtf,45,Medium,,,Clan,Standard,2831,Succession Wars,Striker
meks-meks-lams-shadow-hawk-lam-shd-x1,meks,Shadow Hawk LAM,SHD-X1,Shadow Hawk LAM,Shadow Hawk LAM SHD-X1.mtf,meks/LAMS/Shadow Hawk LAM SHD-X1.mtf,55,Medium,,,Inner Sphere,Experimental,2680,Star League,Sniper
meks-meks-lams-shadow-hawk-lam-shd-x2,meks,Shadow Hawk LAM,SHD-X2,Shadow Hawk LAM,Shadow Hawk LAM SHD-X2.mtf,meks/LAMS/Shadow Hawk LAM SHD-X2.mtf,55,Medium,,,Inner Sphere,Experimental,2684,Star League,Sniper
meks-meks-3085u-phoenix-shadow-hawk-shd-11cs,meks,Shadow Hawk,SHD-11CS,Shadow Hawk,Shadow Hawk SHD-11CS.mtf,meks/3085u/Phoenix/Shadow Hawk SHD-11CS.mtf,55,Medium,,,Inner Sphere,Standard,3068,Jihad,Missile Boat
meks-meks-rs-jihad-shadow-hawk-shd-11cs2,meks,Shadow Hawk,SHD-11CS2,Shadow Hawk,Shadow Hawk SHD-11CS2.mtf,meks/RS Jihad/Shadow Hawk SHD-11CS2.mtf,55,Medium,,,Inner Sphere,Standard,3076,Jihad,Missile Boat
meks-meks-3085u-phoenix-shadow-hawk-shd-12c,meks,Shadow Hawk,SHD-12C,Shadow Hawk,Shadow Hawk SHD-12C.mtf,meks/3085u/Phoenix/Shadow Hawk SHD-12C.mtf,55,Medium,,,Inner Sphere,Standard,3079,Jihad,Sniper
meks-meks-xtrs-primitives-i-shadow-hawk-shd-1r,meks,Shadow Hawk,SHD-1R,Shadow Hawk,Shadow Hawk SHD-1R.mtf,meks/XTRs/Primitives I/Shadow Hawk SHD-1R.mtf,50,Medium,,,Inner Sphere,Experimental,2467,Star League,Sniper
meks-meks-3039u-shadow-hawk-shd-2d,meks,Shadow Hawk,SHD-2D,Shadow Hawk,Shadow Hawk SHD-2D.mtf,meks/3039u/Shadow Hawk SHD-2D.mtf,55,Medium,,,Inner Sphere,Introductory,2796,Succession Wars,Striker
meks-meks-rec-guides-ilclan-vol-12-shadow-hawk-shd-2d2,meks,Shadow Hawk,SHD-2D2,Shadow Hawk,Shadow Hawk SHD-2D2.mtf,meks/Rec Guides ilClan/Vol 12/Shadow Hawk SHD-2D2.mtf,55,Medium,,,Inner Sphere,Standard,3049,Succession Wars,Brawler
meks-meks-3039u-shadow-hawk-shd-2h,meks,Shadow Hawk,SHD-2H,Shadow Hawk,Shadow Hawk SHD-2H.mtf,meks/3039u/Shadow Hawk SHD-2H.mtf,55,Medium,,,Inner Sphere,Introductory,2550,Star League,Skirmisher
meks-meks-force-manuals-davion-shadow-hawk-shd-2h-berkowitz,meks,Shadow Hawk,SHD-2H (Berkowitz),Shadow Hawk,Shadow Hawk SHD-2H (Berkowitz).mtf,meks/Force Manuals/Davion/Shadow Hawk SHD-2H (Berkowitz).mtf,55,Medium,,,Inner Sphere,Standard,3048,Succession Wars,Skirmisher
meks-meks-rec-guides-ilclan-vol-12-shadow-hawk-shd-2hb,meks,Shadow Hawk,SHD-2Hb,Shadow Hawk,Shadow Hawk SHD-2Hb.mtf,meks/Rec Guides ilClan/Vol 12/Shadow Hawk SHD-2Hb.mtf,55,Medium,,,Inner Sphere,Standard,2752,Star League,Skirmisher
meks-meks-tukayyid-shadow-hawk-shd-2ht,meks,Shadow Hawk,SHD-2Ht,Shadow Hawk,Shadow Hawk SHD-2Ht.mtf,meks/Tukayyid/Shadow Hawk SHD-2Ht.mtf,55,Medium,,,Inner Sphere,Standard,3052,Clan Invasion,Skirmisher
meks-meks-3039u-shadow-hawk-shd-2k,meks,Shadow Hawk,SHD-2K,Shadow Hawk,Shadow Hawk SHD-2K.mtf,meks/3039u/Shadow Hawk SHD-2K.mtf,55,Medium,,,Inner Sphere,Introductory,2803,Succession Wars,Sniper
meks-meks-shrapnel-vol-14-shadow-hawk-shd-3h,meks,Shadow Hawk,SHD-3H,Shadow Hawk,Shadow Hawk SHD-3H.mtf,meks/Shrapnel/Vol 14/Shadow Hawk SHD-3H.mtf,55,Medium,,,Inner Sphere,Introductory,2752,Star League,Skirmisher
meks-meks-shrapnel-vol-14-shadow-hawk-shd-3h2,meks,Shadow Hawk,SHD-3H2,Shadow Hawk,Shadow Hawk SHD-3H2.mtf,meks/Shrapnel/Vol 14/Shadow Hawk SHD-3H2.mtf,55,Medium,,,Inner Sphere,Advanced,2775,Star League,Skirmisher
meks-meks-3085u-phoenix-shadow-hawk-shd-3k,meks,Shadow Hawk,SHD-3K,Shadow Hawk,Shadow Hawk SHD-3K.mtf,meks/3085u/Phoenix/Shadow Hawk SHD-3K.mtf,55,Medium,,,Inner Sphere,Standard,3075,Jihad,Sniper
meks-meks-rec-guides-ilclan-vol-12-shadow-hawk-shd-4h,meks,Shadow Hawk,SHD-4H,Shadow Hawk,Shadow Hawk SHD-4H.mtf,meks/Rec Guides ilClan/Vol 12/Shadow Hawk SHD-4H.mtf,55,Medium,,,Inner Sphere,Standard,3101,Republic,Sniper
meks-meks-3085u-phoenix-shadow-hawk-shd-5d,meks,Shadow Hawk,SHD-5D,Shadow Hawk,Shadow Hawk SHD-5D.mtf,meks/3085u/Phoenix/Shadow Hawk SHD-5D.mtf,55,Medium,,,Inner Sphere,Standard,3066,Civil War,Skirmisher
meks-meks-dossiers-bounty-hunter-shadow-hawk-shd-5d-sandy,meks,Shadow Hawk,SHD-5D (Sandy),Shadow Hawk,Shadow Hawk SHD-5D (Sandy).mtf,meks/Dossiers/Bounty Hunter/Shadow Hawk SHD-5D (Sandy).mtf,55,Medium,,,Inner Sphere,Standard,3068,Jihad,Sniper
meks-meks-rec-guides-ilclan-vol-12-shadow-hawk-shd-5m,meks,Shadow Hawk,SHD-5M,Shadow Hawk,Shadow Hawk SHD-5M.mtf,meks/Rec Guides ilClan/Vol 12/Shadow Hawk SHD-5M.mtf,55,Medium,,,Inner Sphere,Standard,3048,Succession Wars,Missile Boat
meks-meks-rec-guides-ilclan-vol-12-shadow-hawk-shd-5r,meks,Shadow Hawk,SHD-5R,Shadow Hawk,Shadow Hawk SHD-5R.mtf,meks/Rec Guides ilClan/Vol 12/Shadow Hawk SHD-5R.mtf,55,Medium,,,Inner Sphere,Standard,3087,Republic,Missile Boat
meks-meks-rec-guides-ilclan-vol-12-shadow-hawk-shd-5s,meks,Shadow Hawk,SHD-5S,Shadow Hawk,Shadow Hawk SHD-5S.mtf,meks/Rec Guides ilClan/Vol 12/Shadow Hawk SHD-5S.mtf,55,Medium,,,Inner Sphere,Standard,3054,Clan Invasion,Scout
meks-meks-rec-guides-ilclan-vol-12-shadow-hawk-shd-6d,meks,Shadow Hawk,SHD-6D,Shadow Hawk,Shadow Hawk SHD-6D.mtf,meks/Rec Guides ilClan/Vol 12/Shadow Hawk SHD-6D.mtf,55,Medium,,,Inner Sphere,Advanced,3141,Dark Age,Skirmisher
meks-meks-3085u-phoenix-shadow-hawk-shd-7cs,meks,Shadow Hawk,SHD-7CS,Shadow Hawk,Shadow Hawk SHD-7CS.mtf,meks/3085u/Phoenix/Shadow Hawk SHD-7CS.mtf,55,Medium,,,Inner Sphere,Standard,3066,Civil War,Missile Boat
meks-meks-rec-guides-ilclan-vol-12-shadow-hawk-shd-7h,meks,Shadow Hawk,SHD-7H,Shadow Hawk,Shadow Hawk SHD-7H.mtf,meks/Rec Guides ilClan/Vol 12/Shadow Hawk SHD-7H.mtf,55,Medium,,,Inner Sphere,Standard,3097,Republic,Skirmisher
meks-meks-3085u-phoenix-shadow-hawk-shd-7m,meks,Shadow Hawk,SHD-7M,Shadow Hawk,Shadow Hawk SHD-7M.mtf,meks/3085u/Phoenix/Shadow Hawk SHD-7M.mtf,55,Medium,,,Inner Sphere,Standard,3066,Civil War,Missile Boat
meks-meks-3085u-phoenix-shadow-hawk-shd-8l,meks,Shadow Hawk,SHD-8L,Shadow Hawk,Shadow Hawk SHD-8L.mtf,meks/3085u/Phoenix/Shadow Hawk SHD-8L.mtf,55,Medium,,,Inner Sphere,Advanced,3079,Jihad,Striker
meks-meks-3085u-phoenix-shadow-hawk-shd-9d,meks,Shadow Hawk,SHD-9D,Shadow Hawk,Shadow Hawk SHD-9D.mtf,meks/3085u/Phoenix/Shadow Hawk SHD-9D.mtf,55,Medium,,,Inner Sphere,Standard,3070,Jihad,Skirmisher
meks-meks-3085u-cutting-edge-shen-yi-shy-3b,meks,Shen Yi,SHY-3B,Shen Yi,Shen Yi SHY-3B.mtf,meks/3085u/Cutting Edge/Shen Yi SHY-3B.mtf,65,Heavy,,,Inner Sphere,Standard,3086,Republic,Brawler
meks-meks-3145-ntnu-rs-shen-yi-shy-5b,meks,Shen Yi,SHY-5B,Shen Yi,Shen Yi SHY-5B.mtf,meks/3145/NTNU RS/Shen Yi SHY-5B.mtf,65,Heavy,,,Inner Sphere,Standard,3093,Republic,Missile Boat
meks-meks-3145-kurita-shiro-sh-1v,meks,Shiro,SH-1V,Shiro,Shiro SH-1V.mtf,meks/3145/Kurita/Shiro SH-1V.mtf,75,Heavy,,,Mixed,Experimental,3135,Dark Age,Missile Boat
meks-meks-3145-kurita-shiro-sh-2p,meks,Shiro,SH-2P,Shiro,Shiro SH-2P.mtf,meks/3145/Kurita/Shiro SH-2P.mtf,75,Heavy,,,Mixed,Experimental,3135,Dark Age,Missile Boat
meks-meks-3085u-cutting-edge-shockwave-skw-2f,meks,Shockwave,SKW-2F,Shockwave,Shockwave SKW-2F.mtf,meks/3085u/Cutting Edge/Shockwave SKW-2F.mtf,50,Medium,,,Inner Sphere,Standard,3082,Republic,Skirmisher
meks-meks-3085u-cutting-edge-shockwave-skw-4g,meks,Shockwave,SKW-4G,Shockwave,Shockwave SKW-4G.mtf,meks/3085u/Cutting Edge/Shockwave SKW-4G.mtf,50,Medium,,,Inner Sphere,Experimental,3083,Republic,Skirmisher
meks-meks-3145-ntnu-rs-shockwave-skw-6h,meks,Shockwave,SKW-6H,Shockwave,Shockwave SKW-6H.mtf,meks/3145/NTNU RS/Shockwave SKW-6H.mtf,50,Medium,,,Inner Sphere,Standard,3102,Republic,Sniper
meks-meks-3145-ntnu-rs-shockwave-skw-8x,meks,Shockwave,SKW-8X,Shockwave,Shockwave SKW-8X.mtf,meks/3145/NTNU RS/Shockwave SKW-8X.mtf,50,Medium,,,Inner Sphere,Advanced,3134,Dark Age,Brawler
meks-meks-3050u-shogun-c,meks,Shogun,C,Shogun,Shogun C.mtf,meks/3050U/Shogun C.mtf,85,Assault,,,Clan,Standard,2850,Succession Wars,Missile Boat
meks-meks-3145-ntnu-rs-ntnu-shogun-c-2,meks,Shogun,C 2,Shogun,Shogun C 2.mtf,meks/3145/NTNU RS/NTNU/Shogun C 2.mtf,85,Assault,,,Clan,Advanced,3139,Dark Age,
meks-meks-rec-guides-ilclan-vol-31-shogun-c-3,meks,Shogun,C 3,Shogun,Shogun_C_3.mtf,meks/Rec Guides ilClan/Vol 31/Shogun_C_3.mtf,85,Assault,,,Clan,Standard,3139,Dark Age,Sniper
meks-meks-3050u-shogun-shg-2e,meks,Shogun,SHG-2E,Shogun,Shogun SHG-2E.mtf,meks/3050U/Shogun SHG-2E.mtf,85,Assault,,,Inner Sphere,Standard,3005,Succession Wars,Missile Boat
meks-meks-3050u-shogun-shg-2f,meks,Shogun,SHG-2F,Shogun,Shogun SHG-2F.mtf,meks/3050U/Shogun SHG-2F.mtf,85,Assault,,,Inner Sphere,Standard,3029,Succession Wars,Missile Boat
meks-meks-3050u-shogun-shg-2f-trisha,meks,Shogun,SHG-2F (Trisha),Shogun,Shogun SHG-2F (Trisha).mtf,meks/3050U/Shogun SHG-2F (Trisha).mtf,85,Assault,,,Inner Sphere,Standard,3071,Jihad,Juggernaut
meks-meks-operation-klondike-shogun-shg-2h,meks,Shogun,SHG-2H,Shogun,Shogun SHG-2H.mtf,meks/Operation Klondike/Shogun SHG-2H.mtf,85,Assault,,,Inner Sphere,Standard,2777,Star League,Missile Boat
meks-meks-3145-ntnu-rs-ntnu-shogun-shg-3e,meks,Shogun,SHG-3E,Shogun,Shogun SHG-3E.mtf,meks/3145/NTNU RS/NTNU/Shogun SHG-3E.mtf,85,Assault,,,Inner Sphere,Standard,3090,Republic,
meks-meks-3058uu-shootist-st-8a,meks,Shootist,ST-8A,Shootist,Shootist ST-8A.mtf,meks/3058Uu/Shootist ST-8A.mtf,70,Heavy,,,Inner Sphere,Standard,2621,Star League,Brawler
meks-meks-3058uu-shootist-st-8c,meks,Shootist,ST-8C,Shootist,Shootist ST-8C.mtf,meks/3058Uu/Shootist ST-8C.mtf,70,Heavy,,,Inner Sphere,Standard,3062,Civil War,Brawler
meks-meks-3058uu-shootist-st-9c,meks,Shootist,ST-9C,Shootist,Shootist ST-9C.mtf,meks/3058Uu/Shootist ST-9C.mtf,70,Heavy,,,Inner Sphere,Standard,3066,Civil War,Sniper
meks-meks-3150-shrike-black-rose,meks,Shrike,'Black Rose',Shrike,Shrike Black Rose.mtf,meks/3150/Shrike Black Rose.mtf,95,Assault,,,Clan,Advanced,3134,Dark Age,
meks-meks-3145-clans-shrike-2,meks,Shrike,2,Shrike,Shrike 2.mtf,meks/3145/Clans/Shrike 2.mtf,95,Assault,,,Clan,Advanced,3115,Republic,Skirmisher
meks-meks-3145-clans-shrike-3,meks,Shrike,3,Shrike,Shrike 3.mtf,meks/3145/Clans/Shrike 3.mtf,95,Assault,,,Clan,Advanced,3116,Republic,Sniper
meks-meks-3060u-shugenja-sja-7d,meks,Shugenja,SJA-7D,Shugenja,Shugenja SJA-7D.mtf,meks/3060u/Shugenja SJA-7D.mtf,75,Heavy,,,Inner Sphere,Standard,3061,Clan Invasion,Brawler
meks-meks-3060u-shugenja-sja-8h,meks,Shugenja,SJA-8H,Shugenja,Shugenja SJA-8H.mtf,meks/3060u/Shugenja SJA-8H.mtf,75,Heavy,,,Inner Sphere,Standard,3069,Jihad,Brawler
meks-meks-tro-vehicle-annex-shugosha-law-qm1-q-mech,meks,Shugosha,LAW-QM1 Q-Mech,Shugosha,Shugosha LAW-QM1 Q-Mech.mtf,meks/TRO Vehicle Annex/Shugosha LAW-QM1 Q-Mech.mtf,20,Light,,,Inner Sphere,Experimental,3051,Clan Invasion,Ambusher
meks-meks-tro-vehicle-annex-shugosha-law-qm2-q-mech,meks,Shugosha,LAW-QM2 Q-Mech,Shugosha,Shugosha LAW-QM2 Q-Mech.mtf,meks/TRO Vehicle Annex/Shugosha LAW-QM2 Q-Mech.mtf,20,Light,,,Inner Sphere,Experimental,3051,Clan Invasion,Ambusher
meks-meks-tro-vehicle-annex-shugosha-law-qm3-q-mech,meks,Shugosha,LAW-QM3 Q-Mech,Shugosha,Shugosha LAW-QM3 Q-Mech.mtf,meks/TRO Vehicle Annex/Shugosha LAW-QM3 Q-Mech.mtf,20,Light,,,Inner Sphere,Experimental,3051,Clan Invasion,Sniper
meks-meks-tro-vehicle-annex-shugosha-ptn-law-loadermech,meks,Shugosha,PTN-LAW LoaderMech,Shugosha,Shugosha PTN-LAW LoaderMech.mtf,meks/TRO Vehicle Annex/Shugosha PTN-LAW LoaderMech.mtf,20,Light,,,Inner Sphere,Standard,2627,Star League,None
meks-meks-shrapnel-vol-19-sidewinder-prime,meks,Sidewinder,Prime,Sidewinder,Sidewinder Prime.mtf,meks/Shrapnel/vol 19/Sidewinder Prime.mtf,75,Heavy,,,Clan,Standard,3049,Succession Wars,
meks-meks-3055u-silver-fox-svr-5x,meks,Silver Fox,SVR-5X,Silver Fox,Silver Fox SVR-5X.mtf,meks/3055U/Silver Fox SVR-5X.mtf,35,Light,,,Inner Sphere,Experimental,3065,Civil War,Striker
meks-meks-3055u-silver-fox-svr-5y,meks,Silver Fox,SVR-5Y,Silver Fox,Silver Fox SVR-5Y.mtf,meks/3055U/Silver Fox SVR-5Y.mtf,35,Light,,,Inner Sphere,Experimental,3067,Civil War,Striker
meks-meks-3060u-sirocco-src-3c,meks,Sirocco,SRC-3C,Sirocco,Sirocco SRC-3C.mtf,meks/3060u/Sirocco SRC-3C.mtf,95,Assault,,,Inner Sphere,Standard,3060,Clan Invasion,Juggernaut
meks-meks-3060u-sirocco-src-5c,meks,Sirocco,SRC-5C,Sirocco,Sirocco SRC-5C.mtf,meks/3060u/Sirocco SRC-5C.mtf,95,Assault,,,Inner Sphere,Standard,3060,Clan Invasion,Juggernaut
meks-meks-3060u-sirocco-src-6c,meks,Sirocco,SRC-6C,Sirocco,Sirocco SRC-6C.mtf,meks/3060u/Sirocco SRC-6C.mtf,95,Assault,,,Inner Sphere,Standard,3070,Jihad,Skirmisher
meks-meks-xtrs-steiner-slagmaiden-slg-x,meks,Slagmaiden,SLG-X,Slagmaiden,Slagmaiden SLG-X.mtf,meks/XTRs/Steiner/Slagmaiden SLG-X.mtf,55,Medium,,,Mixed,Experimental,3076,Jihad,Skirmisher
meks-meks-operation-klondike-sling-sl-1g,meks,Sling,SL-1G,Sling,Sling SL-1G.mtf,meks/Operation Klondike/Sling SL-1G.mtf,25,Light,,,Inner Sphere,Standard,2766,Star League,Missile Boat
meks-meks-operation-klondike-sling-sl-1h,meks,Sling,SL-1H,Sling,Sling SL-1H.mtf,meks/Operation Klondike/Sling SL-1H.mtf,25,Light,,,Inner Sphere,Standard,2766,Star League,Striker
meks-meks-dossiers-youling-zhanshi-snake-arthur,meks,Snake,(Arthur),Snake,Snake (Arthur).mtf,meks/Dossiers/Youling Zhanshi/Snake (Arthur).mtf,45,Medium,,,Inner Sphere,Standard,3068,Jihad,Striker
meks-meks-3055u-snake-snk-1v,meks,Snake,SNK-1V,Snake,Snake SNK-1V.mtf,meks/3055U/Snake SNK-1V.mtf,45,Medium,,,Inner Sphere,Standard,3053,Clan Invasion,Striker
meks-meks-rs-unique-snake-alexi,meks,Snake,SNK-1V (Alexi),Snake,Snake Alexi.mtf,meks/RS Unique/Snake Alexi.mtf,45,Medium,,,Inner Sphere,Standard,3057,Clan Invasion,Sniper
meks-meks-3055u-snake-snk-2b,meks,Snake,SNK-2B,Snake,Snake SNK-2B.mtf,meks/3055U/Snake SNK-2B.mtf,45,Medium,,,Inner Sphere,Standard,3067,Civil War,Striker
meks-meks-3085u-onn-snake-snk-2br,meks,Snake,SNK-2Br,Snake,Snake SNK-2Br.mtf,meks/3085u/ONN/Snake SNK-2Br.mtf,45,Medium,,,Inner Sphere,Standard,3070,Jihad,Brawler
meks-meks-turning-points-otp-hanseatic-crusade-snow-fox-omni-a,meks,Snow Fox (Omni),A,Snow Fox (Omni),Snow Fox (Omni) A.mtf,meks/Turning Points/OTP Hanseatic Crusade/Snow Fox (Omni) A.mtf,20,Light,,,Clan,Standard,3111,Republic,Striker
meks-meks-turning-points-otp-hanseatic-crusade-snow-fox-omni-b,meks,Snow Fox (Omni),B,Snow Fox (Omni),Snow Fox (Omni) B.mtf,meks/Turning Points/OTP Hanseatic Crusade/Snow Fox (Omni) B.mtf,20,Light,,,Clan,Standard,3111,Republic,Sniper
meks-meks-turning-points-otp-hanseatic-crusade-snow-fox-omni-prime,meks,Snow Fox (Omni),Prime,Snow Fox (Omni),Snow Fox (Omni) Prime.mtf,meks/Turning Points/OTP Hanseatic Crusade/Snow Fox (Omni) Prime.mtf,20,Light,,,Clan,Standard,3111,Republic,Scout
meks-meks-3060u-snow-fox-2,meks,Snow Fox,2,Snow Fox,Snow Fox 2.mtf,meks/3060u/Snow Fox 2.mtf,20,Light,,,Clan,Standard,3015,Succession Wars,Missile Boat
meks-meks-3060u-snow-fox-3,meks,Snow Fox,3,Snow Fox,Snow Fox 3.mtf,meks/3060u/Snow Fox 3.mtf,20,Light,,,Clan,Standard,3072,Jihad,Striker
meks-meks-3060u-snow-fox,meks,Snow Fox,Fox,Snow Fox,Snow Fox.mtf,meks/3060u/Snow Fox.mtf,20,Light,,,Clan,Standard,3015,Succession Wars,Striker
meks-meks-rec-guides-ilclan-vol-2-sojourner-a,meks,Sojourner,A,Sojourner,Sojourner A.mtf,meks/Rec Guides ilClan/Vol 2/Sojourner A.mtf,60,Heavy,,,Clan,Advanced,3147,Dark Age,Brawler
meks-meks-rec-guides-ilclan-vol-2-sojourner-b,meks,Sojourner,B,Sojourner,Sojourner B.mtf,meks/Rec Guides ilClan/Vol 2/Sojourner B.mtf,60,Heavy,,,Clan,Advanced,3147,Dark Age,Sniper
meks-meks-rec-guides-ilclan-vol-2-sojourner-c,meks,Sojourner,C,Sojourner,Sojourner C.mtf,meks/Rec Guides ilClan/Vol 2/Sojourner C.mtf,60,Heavy,,,Clan,Advanced,3147,Dark Age,Missile Boat
meks-meks-rec-guides-ilclan-vol-2-sojourner-d,meks,Sojourner,D,Sojourner,Sojourner D.mtf,meks/Rec Guides ilClan/Vol 2/Sojourner D.mtf,60,Heavy,,,Clan,Advanced,3147,Dark Age,Brawler
meks-meks-rec-guides-ilclan-vol-2-sojourner-prime,meks,Sojourner,Prime,Sojourner,Sojourner Prime.mtf,meks/Rec Guides ilClan/Vol 2/Sojourner Prime.mtf,60,Heavy,,,Clan,Advanced,3147,Dark Age,Sniper
meks-meks-3085u-cutting-edge-sokuryou-sku-181-surveymech,meks,Sokuryou,SKU-181 SurveyMech,Sokuryou,Sokuryou SKU-181 SurveyMech.mtf,meks/3085u/Cutting Edge/Sokuryou SKU-181 SurveyMech.mtf,25,Light,,,Inner Sphere,Standard,3084,Republic,Scout
meks-meks-3085u-cutting-edge-sokuryou-sku-197-surveymech,meks,Sokuryou,SKU-197 SurveyMech,Sokuryou,Sokuryou SKU-197 SurveyMech.mtf,meks/3085u/Cutting Edge/Sokuryou SKU-197 SurveyMech.mtf,25,Light,,,Inner Sphere,Standard,3084,Republic,Scout
meks-meks-3085u-cutting-edge-sokuryou-sku-198-surveymech,meks,Sokuryou,SKU-198 SurveyMech,Sokuryou,Sokuryou SKU-198 SurveyMech.mtf,meks/3085u/Cutting Edge/Sokuryou SKU-198 SurveyMech.mtf,25,Light,,,Inner Sphere,Standard,3085,Republic,Scout
meks-meks-3067-unabridged-clan-meks-solitaire-2,meks,Solitaire,2,Solitaire,Solitaire 2.mtf,meks/3067 Unabridged/Clan Meks/Solitaire 2.mtf,25,Light,,,Clan,Standard,3080,Jihad,Striker
meks-meks-hbmps-space-hound-am-prm-sh1-prospectormech,meks,Space Hound,AM-PRM-SH1 ProspectorMech,Space Hound,Space Hound AM-PRM-SH1 ProspectorMech.mtf,meks/HBMPS/Space Hound AM-PRM-SH1 ProspectorMech.mtf,40,Medium,,,Inner Sphere,Standard,3047,Succession Wars,None
meks-meks-golden-century-spartan-c,meks,Spartan,C,Spartan,Spartan C.mtf,meks/Golden Century/Spartan C.mtf,80,Assault,,,Clan,Standard,2865,Succession Wars,Skirmisher
meks-meks-3058uu-spartan-spt-n1,meks,Spartan,SPT-N1,Spartan,Spartan SPT-N1.mtf,meks/3058Uu/Spartan SPT-N1.mtf,80,Assault,,,Inner Sphere,Standard,2764,Star League,Skirmisher
meks-meks-3058uu-spartan-spt-n2,meks,Spartan,SPT-N2,Spartan,Spartan SPT-N2.mtf,meks/3058Uu/Spartan SPT-N2.mtf,80,Assault,,,Inner Sphere,Standard,2765,Star League,Skirmisher
meks-meks-3058uu-spartan-spt-n3,meks,Spartan,SPT-N3,Spartan,Spartan SPT-N3.mtf,meks/3058Uu/Spartan SPT-N3.mtf,80,Assault,,,Inner Sphere,Standard,3064,Civil War,Skirmisher
meks-meks-rec-guides-ilclan-vol-33-spartan-spt-n4,meks,Spartan,SPT-N4,Spartan,Spartan SPT-N4.mtf,meks/Rec Guides ilClan/Vol 33/Spartan SPT-N4.mtf,80,Assault,,,Mixed,Advanced,3148,Dark Age,Brawler
meks-meks-3058uu-spartan-spt-nf,meks,Spartan,SPT-NF,Spartan,Spartan SPT-NF.mtf,meks/3058Uu/Spartan SPT-NF.mtf,80,Assault,,,Inner Sphere,Standard,2770,Star League,Skirmisher
meks-meks-3055u-spatha-sp1-x,meks,Spatha,SP1-X,Spatha,Spatha SP1-X.mtf,meks/3055U/Spatha SP1-X.mtf,60,Heavy,,,Inner Sphere,Experimental,3067,Civil War,Skirmisher
